iter	Passed	Remaining
1484	1098782	6300423
1485	1099408	6299036
1486	1100078	6297892
1487	1100737	6296693
1488	1101316	6295034
1489	1101959	6293743
1490	1102603	6292454
1491	1103302	6291484
1492	1103873	6289789
1493	1104498	6288393
1494	1105149	6287155
1495	1105862	6286266
1496	1106428	6284543
1497	1107149	6283700
1498	1107781	6282354
1499	1108427	6281087
1500	1109072	6279821
1501	1109683	6278354
1502	1110340	6277155
1503	1110961	6275750
1504	1111610	6274504
1505	1112264	6273292
1506	1112903	6271991
1507	1113501	6270462
1508	1114295	6270035
1509	1114917	6268642
1510	1115484	6266938
1511	1116105	6265546
1512	1116786	6264484
1513	1117484	6263524
1514	1118077	6261970
1515	1118724	6260727
1516	1119288	6259016
1517	1119947	6257834
1518	1120620	6256734
1519	1121206	6255154
1520	1121894	6254135
1521	1122504	6252691
1522	1123071	6251003
1523	1123675	6249523
1524	1124353	6248457
1525	1125012	6247286
1526	1125654	6246017
1527	1126310	6244829
1528	1126892	6243234
1529	1127498	6241770
1530	1128132	6240468
1531	1128774	6239207
1532	1129376	6237723
1533	1129985	6236281
1534	1130566	6234687
1535	1131170	6233221
1536	1131804	6231917
1537	1132394	6230376
1538	1133054	6229225
1539	1133723	6228116
1540	1134431	6227226
1541	1135122	6226245
1542	1135783	6225097
1543	1136451	6223987
1544	1137092	6222726
1545	1137684	6221207
1546	1138401	6220365
1547	1139024	6219015
1548	1139660	6217733
1549	1140310	6216533
1550	1141025	6215682
1551	1141698	6214608
1552	1142308	6213187
1553	1142950	6211941
1554	1143593	6210705
1555	1144213	6209344
1556	1144845	6208046
1557	1145486	6206799
1558	1146165	6205763
1559	1146859	6204805
1560	1147521	6203671
1561	1148065	6201904
1562	1148717	6200723
1563	1149350	6199437
1564	1149932	6197877
1565	1150616	6196869
1566	1151313	6195933
1567	1151961	6194732
1568	1152598	6193471
1569	1153226	6192167
1570	1153909	6191153
1571	1154607	6190223
1572	1155253	6189018
1573	1155951	6188086
1574	1156646	6187142
1575	1157362	6186306
1576	1158039	6185266
1577	1158694	6184110
1578	1159302	6182700
1579	1159926	6181382
1580	1160612	6180391
1581	1161276	6179284
1582	1161914	6178036
1583	1162526	6176654
1584	1163202	6175616
1585	1163967	6175047
1586	1164592	6173732
1587	1165242	6172559
1588	1165884	6171339
1589	1166546	6170223
1590	1167171	6168917
1591	1167732	6167268
1592	1168348	6165917
1593	1169046	6164995
1594	1169739	6164047
1595	1170352	6162684
1596	1170999	6161497
1597	1171637	6160262
1598	1172256	6158930
1599	1172853	6157480
1600	1173547	6156542
1601	1174158	6155171
1602	1174736	6153627
1603	1175344	6152241
1604	1176085	6151550
1605	1176759	6150509
1606	1177645	6150578
1607	1178990	6153040
1608	1179753	6152460
1609	1180468	6151636
1610	1181161	6150690
1611	1181885	6149908
1612	1182568	6148914
1613	1183282	6148084
1614	1184032	6147437
1615	1184802	6146895
1616	1185481	6145880
1617	1186134	6144735
1618	1186719	6143234
1619	1187482	6142653
1620	1188198	6141835
1621	1188939	6141144
1622	1189658	6140337
1623	1190275	6139007
1624	1190864	6137531
1625	1191530	6136453
1626	1192231	6135557
1627	1192866	6134323
1628	1193548	6133332
1629	1194185	6132104
1630	1194827	6130910
1631	1195412	6129418
1632	1196082	6128363
1633	1196777	6127440
1634	1197466	6126489
1635	1198090	6125201
1636	1198746	6124079
1637	1199416	6123030
1638	1199982	6121445
1639	1200595	6120107
1640	1201225	6118857
1641	1201881	6117735
1642	1202586	6116868
1643	1203321	6116152
1644	1203966	6114980
1645	1204655	6114028
1646	1205280	6112757
1647	1205911	6111513
1648	1206580	6110461
1649	1207272	6109531
1650	1207957	6108560
1651	1208640	6107587
1652	1209270	6106341
1653	1209927	6105230
1654	1210567	6104040
1655	1211293	6103281
1656	1211939	6102119
1657	1212596	6101011
1658	1213174	6099512
1659	1213883	6098668
1660	1214542	6097575
1661	1215219	6096570
1662	1215854	6095359
1663	1216490	6094147
1664	1217197	6093297
1665	1217877	6092312
1666	1218575	6091414
1667	1219315	6090729
1668	1219993	6089735
1669	1220620	6088485
1670	1221282	6087407
1671	1221899	6086111
1672	1222549	6084978
1673	1223210	6083900
1674	1223842	6082682
1675	1224452	6081352
1676	1225054	6079982
1677	1225653	6078601
1678	1226343	6077666
1679	1227002	6076582
1680	1227723	6075805
1681	1228320	6074417
1682	1228903	6072957
1683	1229496	6071549
1684	1230149	6070439
1685	1230746	6069053
1686	1231374	6067823
1687	1232047	6066813
1688	1232641	6065414
1689	1233301	6064338
1690	1233964	6063282
1691	1234560	6061896
1692	1235274	6061089
1693	1235953	6060109
1694	1236664	6059292
1695	1237294	6058074
1696	1237963	6057048
1697	1238616	6055945
1698	1239269	6054841
1699	1239910	6053682
1700	1240521	6052371
1701	1241169	6051249
1702	1241771	6049899
1703	1242386	6048612
1704	1242964	6047148
1705	1243582	6045882
1706	1244241	6044814
1707	1244910	6043791
1708	1245527	6042520
1709	1246240	6041714
1710	1246861	6040465
1711	1247612	6039844
1712	1248259	6038720
1713	1248880	6037468
1714	1249531	6036367
1715	1250223	6035460
1716	1250892	6034444
1717	1251550	6033378
1718	1252243	6032479
1719	1252923	6031513
1720	1253550	6030300
1721	1254174	6029069
1722	1254834	6028010
1723	1255538	6027166
1724	1256107	6025676
1725	1256762	6024595
1726	1257414	6023501
1727	1258040	6022286
1728	1258606	6020783
1729	1259244	6019627
1730	1259894	6018527
1731	1260492	6017175
1732	1261096	6015858
1733	1261734	6014706
1734	1262415	6013752
1735	1263037	6012525
1736	1263741	6011682
1737	1264389	6010580
1738	1264988	6009241
1739	1265582	6007877
1740	1266267	6006951
1741	1266938	6005955
1742	1267575	6004804
1743	1268190	6003543
1744	1268769	6002117
1745	1269389	6000880
1746	1270048	5999833
1747	1270727	5998879
1748	1271338	5997605
1749	1271986	5996508
1750	1272651	5995491
1751	1273319	5994487
1752	1273936	5993241
1753	1274540	5991938
1754	1275198	5990887
1755	1275883	5989969
1756	1276546	5988945
1757	1277144	5987612
1758	1277775	5986439
1759	1278477	5985600
1760	1279096	5984369
1761	1279766	5983380
1762	1280360	5982035
1763	1281001	5980911
1764	1281587	5979530
1765	1282256	5978538
1766	1282908	5977468
1767	1283568	5976434
1768	1284158	5975076
1769	1284799	5973957
1770	1285424	5972760
1771	1286011	5971390
1772	1286683	5970414
1773	1287301	5969187
1774	1287959	5968151
1775	1288667	5967344
1776	1289303	5966200
1777	1289906	5964912
1778	1290575	5963923
1779	1291327	5963319
1780	1292006	5962380
1781	1292628	5961179
1782	1293233	5959899
1783	1293850	5958672
1784	1294468	5957456
1785	1295131	5956443
1786	1295779	5955365
1787	1296433	5954311
1788	1297157	5953584
1789	1297859	5952750
1790	1298563	5951929
1791	1299219	5950887
1792	1299952	5950202
1793	1300682	5949497
1794	1301392	5948706
1795	1301997	5947433
1796	1302592	5946115
1797	1303214	5944919
1798	1303832	5943705
1799	1304430	5942403
1800	1305079	5941338
1801	1305694	5940113
1802	1306291	5938807
1803	1306946	5937768
1804	1307632	5936869
1805	1308297	5935874
1806	1308941	5934786
1807	1309573	5933643
1808	1310295	5932907
1809	1310924	5931752
1810	1311586	5930747
1811	1312210	5929568
1812	1312761	5928063
1813	1313351	5926732
1814	1313949	5925443
1815	1314628	5924515
1816	1315361	5923832
1817	1316034	5922878
1818	1316701	5921898
1819	1317344	5920813
1820	1318022	5919882
1821	1318717	5919027
1822	1319384	5918049
1823	1320073	5917170
1824	1320740	5916194
1825	1321456	5915434
1826	1322134	5914509
1827	1322749	5913296
1828	1323422	5912347
1829	1324043	5911166
1830	1324748	5910362
1831	1325440	5909498
1832	1326138	5908661
1833	1326892	5908074
1834	1327585	5907213
1835	1328215	5906072
1836	1328883	5905104
1837	1329573	5904232
1838	1330271	5903395
1839	1330880	5902163
1840	1331561	5901256
1841	1332227	5900276
1842	1332870	5899201
1843	1333565	5898351
1844	1334218	5897318
1845	1334840	5896148
1846	1335514	5895207
1847	1336186	5894261
1848	1336786	5892994
1849	1337426	5891903
1850	1338139	5891141
1851	1338722	5889801
1852	1339427	5888999
1853	1340142	5888242
1854	1340768	5887094
1855	1341481	5886329
1856	1342173	5885471
1857	1342800	5884328
1858	1343510	5883549
1859	1344165	5882532
1860	1344850	5881643
1861	1345610	5881085
1862	1346279	5880124
1863	1346915	5879024
1864	1347569	5878003
1865	1348205	5876904
1866	1348816	5875696
1867	1349450	5874590
1868	1350097	5873538
1869	1350723	5872398
1870	1351387	5871419
1871	1352044	5870414
1872	1352667	5869261
1873	1353350	5868369
1874	1353952	5867126
1875	1354597	5866072
1876	1355258	5865084
1877	1355856	5863825
1878	1356557	5863015
1879	1357159	5861775
1880	1357877	5861033
1881	1358491	5859848
1882	1359145	5858834
1883	1359797	5857811
1884	1360425	5856684
1885	1361126	5855874
1886	1361809	5854986
1887	1362395	5853682
1888	1363038	5852624
1889	1363673	5851529
1890	1364256	5850212
1891	1364915	5849225
1892	1365604	5848365
1893	1366226	5847218
1894	1366856	5846107
1895	1367539	5845220
1896	1368125	5843922
1897	1368842	5843183
1898	1369460	5842020
1899	1370154	5841186
1900	1370852	5840365
1901	1371505	5839353
1902	1372178	5838427
1903	1372819	5837367
1904	1373486	5836414
1905	1374173	5835550
1906	1374823	5834528
1907	1375501	5833626
1908	1376216	5832881
1909	1376921	5832091
1910	1377643	5831375
1911	1378297	5830369
1912	1378892	5829119
1913	1379459	5827749
1914	1380087	5826637
1915	1380825	5825987
1916	1381454	5824879
1917	1382121	5823935
1918	1382827	5823150
1919	1383469	5822101
1920	1384147	5821199
1921	1384805	5820216
1922	1385457	5819209
1923	1386078	5818069
1924	1386688	5816886
1925	1387395	5816113
1926	1388004	5814923
1927	1388699	5814099
1928	1389331	5813008
1929	1389969	5811944
1930	1390626	5810962
1931	1391288	5809999
1932	1392021	5809330
1933	1392656	5808257
1934	1393368	5807501
1935	1393941	5806167
1936	1394565	5805049
1937	1395270	5804266
1938	1395889	5803129
1939	1396533	5802092
1940	1397097	5800727
1941	1397819	5800013
1942	1398438	5798879
1943	1399124	5798019
1944	1399776	5797019
1945	1400432	5796036
1946	1401046	5794879
1947	1401656	5793705
1948	1402355	5792901
1949	1402992	5791840
1950	1403691	5791036
1951	1404380	5790190
1952	1405040	5789227
1953	1405709	5788300
1954	1406348	5787251
1955	1407003	5786264
1956	1407711	5785501
1957	1408323	5784340
1958	1408961	5783288
1959	1409603	5782250
1960	1410236	5781177
1961	1410921	5780320
1962	1411589	5779390
1963	1412267	5778504
1964	1412915	5777493
1965	1413569	5776510
1966	1414248	5775628
1967	1414958	5774871
1968	1415586	5773781
1969	1416156	5772454
1970	1416747	5771216
1971	1417367	5770095
1972	1418046	5769215
1973	1418672	5768119
1974	1419342	5767202
1975	1420068	5766513
1976	1420690	5765403
1977	1421287	5764190
1978	1421904	5763061
1979	1422612	5762300
1980	1423338	5761611
1981	1423948	5760452
1982	1424554	5759281
1983	1425250	5758471
1984	1425919	5757554
1985	1426588	5756638
1986	1427295	5755871
1987	1427982	5755027
1988	1428601	5753908
1989	1429240	5752872
1990	1429851	5751724
1991	1430491	5750689
1992	1431187	5749883
1993	1431819	5748818
1994	1432453	5747765
1995	1433179	5747079
1996	1433858	5746204
1997	1434443	5744952
1998	1435058	5743822
1999	1435703	5742813
2000	1436374	5741907
2001	1437049	5741019
2002	1437781	5740358
2003	1438521	5739729
2004	1439160	5738699
2005	1439760	5737511
2006	1440467	5736750
2007	1441119	5735770
2008	1441820	5734986
2009	1442450	5733918
2010	1443085	5732875
2011	1443824	5732241
2012	1444475	5731259
2013	1445177	5730479
2014	1445916	5729845
2015	1446560	5728840
2016	1447197	5727802
2017	1447879	5726944
2018	1448509	5725882
2019	1449190	5725020
2020	1449854	5724089
2021	1450532	5723217
2022	1451170	5722190
2023	1451834	5721260
2024	1452555	5720557
2025	1453188	5719510
2026	1453822	5718465
2027	1454461	5717438
2028	1455172	5716699
2029	1455769	5715508
2030	1456418	5714523
2031	1457005	5713296
2032	1457638	5712251
2033	1458320	5711396
2034	1458980	5710456
2035	1459608	5709391
2036	1460213	5708239
2037	1460851	5707211
2038	1461498	5706223
2039	1462200	5705447
2040	1462860	5704509
2041	1463511	5703537
2042	1464210	5702750
2043	1464917	5701996
2044	1465606	5701174
2045	1466313	5700417
2046	1466880	5699120
2047	1467512	5698077
2048	1468739	5699340
2049	1469409	5698441
2050	1470027	5697341
2051	1470634	5696199
2052	1471343	5695453
2053	1472034	5694636
2054	1472663	5693581
2055	1473325	5692652
2056	1473903	5691403
2057	1474589	5690567
2058	1475200	5689443
2059	1475986	5688996
2060	1476661	5688118
2061	1477287	5687056
2062	1477972	5686219
2063	1478645	5685333
2064	1479264	5684242
2065	1479962	5683457
2066	1480660	5682671
2067	1481347	5681841
2068	1481972	5680776
2069	1482658	5679944
2070	1483343	5679105
2071	1484047	5678344
2072	1484708	5677416
2073	1485433	5676735
2074	1486101	5675833
2075	1486746	5674844
2076	1487381	5673819
2077	1488096	5673098
2078	1488819	5672410
2079	1489463	5671420
2080	1490169	5670663
2081	1490836	5669759
2082	1491490	5668808
2083	1492200	5668071
2084	1492888	5667248
2085	1493486	5666083
2086	1494163	5665221
2087	1494838	5664349
2088	1495531	5663547
2089	1496182	5662586
2090	1496868	5661755
2091	1497536	5660859
2092	1498204	5659961
2093	1498883	5659106
2094	1499646	5658570
2095	1500279	5657541
2096	1500990	5656809
2097	1501671	5655960
2098	1502270	5654805
2099	1502839	5653537
2100	1503493	5652593
2101	1504230	5651956
2102	1504931	5651187
2103	1505586	5650244
2104	1506241	5649299
2105	1506946	5648546
2106	1507585	5647542
2107	1508238	5646592
2108	1508795	5645285
2109	1509563	5644767
2110	1510202	5643765
2111	1510802	5642618
2112	1511458	5641680
2113	1512097	5640682
2114	1512756	5639754
2115	1513372	5638671
2116	1513922	5637342
2117	1514644	5636651
2118	1515305	5635736
2119	1516017	5635007
2120	1516664	5634040
2121	1517323	5633117
2122	1518003	5632271
2123	1518627	5631218
2124	1519317	5630412
2125	1519949	5629390
2126	1520523	5628152
2127	1521212	5627343
2128	1521848	5626336
2129	1522487	5625341
2130	1523142	5624404
2131	1523888	5623806
2132	1524523	5622796
2133	1525140	5621720
2134	1525813	5620853
2135	1526426	5619763
2136	1527108	5618930
2137	1527681	5617693
2138	1528297	5616618
2139	1528923	5615577
2140	1529505	5614377
2141	1530122	5613305
2142	1530781	5612390
2143	1531455	5611525
2144	1532168	5610807
2145	1532788	5609750
2146	1533364	5608529
2147	1534042	5607681
2148	1534721	5606838
2149	1535400	5605997
2150	1536036	5604997
2151	1536627	5603833
2152	1537357	5603179
2153	1538006	5602228
2154	1538647	5601246
2155	1539298	5600303
2156	1539971	5599441
2157	1540561	5598277
2158	1541196	5597276
2159	1541913	5596575
2160	1542539	5595543
2161	1543260	5594853
2162	1543986	5594186
2163	1544646	5593275
2164	1545274	5592251
2165	1545901	5591223
2166	1546568	5590343
2167	1547183	5589272
2168	1547794	5588188
2169	1548458	5587295
2170	1549148	5586497
2171	1549799	5585557
2172	1550555	5584997
2173	1551170	5583926
2174	1551832	5583030
2175	1552485	5582100
2176	1553149	5581208
2177	1553825	5580360
2178	1554504	5579521
2179	1555147	5578556
2180	1555917	5578046
2181	1556546	5577030
2182	1557247	5576274
2183	1557966	5575578
2184	1558693	5574916
2185	1559276	5573735
2186	1559854	5572538
2187	1560503	5571597
2188	1561129	5570570
2189	1561825	5569797
2190	1562428	5568691
2191	1563055	5567671
2192	1563831	5567184
2193	1564525	5566401
2194	1565217	5565615
2195	1565881	5564725
2196	1566511	5563717
2197	1567218	5562982
2198	1567873	5562064
2199	1568583	5561341
2200	1569234	5560410
2201	1569891	5559499
2202	1570473	5558322
2203	1571111	5557342
2204	1571725	5556281
2205	1572346	5555243
2206	1573006	5554343
2207	1573657	5553415
2208	1574342	5552604
2209	1574968	5551586
2210	1575627	5550684
2211	1576259	5549688
2212	1576961	5548936
2213	1577672	5548217
2214	1578330	5547313
2215	1578933	5546219
2216	1579594	5545324
2217	1580292	5544561
2218	1580953	5543668
2219	1581675	5542988
2220	1582323	5542051
2221	1582944	5541016
2222	1583553	5539944
2223	1584202	5539010
2224	1584855	5538091
2225	1585474	5537053
2226	1586170	5536284
2227	1586897	5535623
2228	1587581	5534811
2229	1588233	5533890
2230	1588883	5532959
2231	1589503	5531929
2232	1590153	5530998
2233	1590837	5530190
2234	1591448	5529127
2235	1592049	5528028
2236	1592646	5526917
2237	1593351	5526180
2238	1593997	5525239
2239	1594640	5524290
2240	1595373	5523652
2241	1596068	5522882
2242	1596734	5522010
2243	1597408	5521168
2244	1598071	5520285
2245	1598768	5519524
2246	1599367	5518422
2247	1599941	5517236
2248	1600592	5516315
2249	1601252	5515423
2250	1601859	5514352
2251	1602552	5513578
2252	1603191	5512615
2253	1603827	5511643
2254	1604445	5510613
2255	1605163	5509922
2256	1605867	5509184
2257	1606613	5508592
2258	1607239	5507589
2259	1607852	5506538
2260	1608560	5505815
2261	1609206	5504878
2262	1609887	5504066
2263	1610504	5503030
2264	1611234	5502384
2265	1611931	5501623
